token_context,word_context,seg_context,sent_cotext,label
"['Wetrainthesystembyclusteringthe""experiences""oftheresponse-generationmethodsinaddressingrequests,experienceconfidenceamethodanditssubsequentperformance,refbyprecisionand(Eations(7)and(8),respect', 'WethenusetheprogramSnob #TAUTHOR_TAG;Wallace2005)toclustertheseexperiences.', 'Figure8(a)isaprojectionofthecentroidsoftheclustersproducedbySnobintothethreemostsignificantdimensionsdiscoveredbyPrincipalComponentAnalysis(PCAaccountfor95%ofthevariationinthedata.', '', '']","['Wetrainthesystembyclusteringthe""experiences""oftheresponse-generationmethodsinaddressingrequests,experienceconfidenceamethodanditssubsequentperformance,reflectedbyprecisionand(Equations(7)and(8),', 'WethenusetheprogramSnob #TAUTHOR_TAG;Wallace2005)toclustertheseexperiences.', 'Figure8(a)isaprojectionofthecentroidsoftheclustersproducedbySnobintothethreemostsignificantdimensionsdiscoveredbyPrincipalComponentAnalysis(PCA)-theseaccountfor95%ofthevariationinthedata.', '', '']","['Wetrainthesystembyclusteringthe""experiences""oftheresponse-generationmethodsinaddressingrequests,eachexperienceamethodanditssubsequentperformance,refbyprecisionand(Eations(7)and(8),respectively).', 'WethenusetheprogramSnob #TAUTHOR_TAG;Wallace2005)toclustertheseexperiences.', 'Figure8(a)isaprojectionofthecentroidsoftheclustersproducedbySnobintothethreemostsignificantdimensionsdiscoveredbyPrincipalComponentAnalysis(PCAaccountfor95%ofthevariationinthedata.', '', '']","['Wetrainthesystembyclusteringthe""experiences""oftheresponse-generationmethodsinaddressingrequests,whereeachexperienceischaracterizedbythevalueoftheconfidencemeasureemployedbyamethodanditssubsequentperformance,reflectedbyprecisionandrecall(Equations(7)and(8),respectively).', 'WethenusetheprogramSnob #TAUTHOR_TAG;Wallace2005)toclustertheseexperiences.', 'Figure8(a)isaprojectionofthecentroidsoftheclustersproducedbySnobintothethreemostsignificantdimensionsdiscoveredbyPrincipalComponentAnalysis(PCA)-thesedimensionsaccountfor95%ofthevariationinthedata.', '', '']",5
"['toaddresstheselimitationsapracticalway,weconductedasmalluserstudywhereweaskedfourjudges(graduatestudentsfromtheFacultyofInformationTechnologyatMonashUniversity)toassesstheresponsesgeneratedbyoursystem #TAUTHOR_TAGa).', 'Ourjudgeswereinstructedtopositionthemselvesashelp-deskcustomerswhoknowthattheyarereceivinganautomatedresponse,andthatsucharesponseislikelytoarrivequickerthanaresponsecomposedbyanoperator.', 'Ouruserstudyassessedtheresponse-generationmethodsfromthefollowingperspectives,whichyieldinformationthatisbeyondtheF-scoreandprecisionmeasuresobtainedintheautomaticevaluation']","['toaddresstheselimitationsapracticalway,weconductedasmalluserstudywhereweaskedfourjudges(graduatestudentsfromtheFacultyofInformationTechnologyatMonashUniversity)toassesstheresponsesgeneratedbyoursystem #TAUTHOR_TAGa).', 'Ourjudgeswereinstructedtopositionthemselvesashelp-deskcustomerswhoknowthattheyarereceivinganautomatedresponse,andthatsucharesponseislikelytoarrivequickerthanaresponsecomposedbyanoperator.', 'Ouruserstudyassessedtheresponse-generationmethodsfromthefollowingperspectives,whichyieldinformationthatisbeyondtheF-scoreandprecisionmeasuresobtainedintheautomaticevaluation.']","['toaddresstheselimitationsapracticalway,weconductedasmalluserstudywhereweaskedfourjudges(graduatestudentsfromtheFacultyofInformationTechnologyatMonashUniversity)toassesstheresponsesgeneratedbyoursystem #TAUTHOR_TAGa).', 'Ourjudgeswereinstructedtopositionthemselvesashelp-deskcustomerswhoknowthattheyarereceivinganautomatedresponse,andthatsucharesponseislikelytoarrivequickerthanaresponsecomposedbyanoperator.', 'Ouruserstudyassessedtheresponse-generationmethodsfromthefollowingperspectives,whichyieldinformationthatisbeyondtheF-scoreandprecisionmeasuresobtainedintheautomaticevaluation.']","['Inordertoaddresstheselimitationsinapracticalway,weconductedasmalluserstudywhereweaskedfourjudges(graduatestudentsfromtheFacultyofInformationTechnologyatMonashUniversity)toassesstheresponsesgeneratedbyoursystem #TAUTHOR_TAGa).', 'Ourjudgeswereinstructedtopositionthemselvesashelp-deskcustomerswhoknowthattheyarereceivinganautomatedresponse,andthatsucharesponseislikelytoarrivequickerthanaresponsecomposedbyanoperator.', 'Ouruserstudyassessedtheresponse-generationmethodsfromthefollowingperspectives,whichyieldinformationthatisbeyondtheF-scoreandprecisionmeasuresobtainedintheautomaticevaluation.']",5
"['', '', '', 'Insteaditusesavotingmechanismtoselecttheanswergivenbythemajorityofmethods.', ""Thequestionansweringsystemdevelopedby #TAUTHOR_TAGbelongstothemergingcategoryofapproaches,wheretheoutputofanindividualmethodcanbeusedasinputtoadifferentmethod(thiscorrespondstoBurke'scascadesub-category)."", 'nolearningisrequired:Ateachstageofthe""cascadeofmethods,""themethodthatperformsbestisselected.', '', '']","['', '', '', 'Insteaditusesavotingmechanismtoselecttheanswergivenbythemajorityofmethods.', ""Thequestionansweringsystemdevelopedby #TAUTHOR_TAGbelongstothemergingcategoryofapproaches,wheretheoutputofanindividualmethodcanbeusedasinputtoadifferentmethod(thiscorrespondstoBurke'scascadesub-category)."", 'nolearningisrequired:Ateachstageofthe""cascadeofmethods,""themethodthatperformsbestisselected.', '', '']","['', '', '', 'Insteaditusesavotingmechanismtoselecttheanswergivenbythemajorityofmethods.', ""Thequestionansweringsystemdevelopedby #TAUTHOR_TAGbelongstothemergingcategoryofapproaches,wheretheoutputofanindividualmethodcanbeusedasinputtoadifferentmethod(thiscorrespondstoBurke'scascadesub-category)."", ',nolearningisrequired:Ateachstageofthe""cascadeofmethods,""themethodthatperformsbestisselected.', '', '']","['', '', '', 'Insteaditusesavotingmechanismtoselecttheanswergivenbythemajorityofmethods.', ""Thequestionansweringsystemdevelopedby #TAUTHOR_TAGbelongstothemergingcategoryofapproaches,wheretheoutputofanindividualmethodcanbeusedasinputtoadifferentmethod(thiscorrespondstoBurke'scascadesub-category)."", 'Becausetheresultsofallthemethodsarecomparable,nolearningisrequired:Ateachstageofthe""cascadeofmethods,""themethodthatperformsbestisselected.', '', '']",1
"['', '', '', 'theirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001;Hwaetal.2005;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases #TAUTHOR_TAG;andjointunsupervisedPOSandparserinductionacrosslanguages(nyder8).']","['', '', '', 'theirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001;Hwaetal.2005;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases #TAUTHOR_TAG;andjointunsupervisedPOSandparserinductionacrosslanguages(Snyder2008).']","['', '', '', 'theirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001;Hwaetal.2005;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases #TAUTHOR_TAG;andjointunsupervisedPOSandparserinductionacrosslanguages(nyder).']","['', '', '', 'Buttheirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001;Hwaetal.2005;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases #TAUTHOR_TAG;andjointunsupervisedPOSandparserinductionacrosslanguages(SnyderandBarzilay2008).']",4
"['projectionusesference', '', '', 'Here,PV(A)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient #TAUTHOR_TAG;forequalityconstraintswithslack,weuseconjugategradient(NocedalandWright1999),notingthatwhenA=0,theobjectiveisnotdifferentiable.', '']","['projectionusesinference', '', '', 'Here,PV(A)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient #TAUTHOR_TAG;forequalityconstraintswithslack,weuseconjugategradient(NocedalandWright1999),notingthatwhenA=0,theobjectiveisnotdifferentiable.', '']","['uses', '', '', 'Here,PV(A)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient #TAUTHOR_TAG;forequalityconstraintswithslack,weuseconjugategradient(NocedalandWright1999),notingthatwhenA=0,theobjectiveisnotdifferentiable.', '']","['', '', '', 'Here,PV(A)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient #TAUTHOR_TAG;forequalityconstraintswithslack,weuseconjugategradient(NocedalandWright1999),notingthatwhenA=0,theobjectiveisnotdifferentiable.', '']",5
"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Whenwe', 'includeonlyhighconfidencealignments,morephrasesareextractedbutmanyoftheseareerroneous.Potentiallythisleadstoapoorestimateofthephraseprob', 'abilities.See #TAUTHOR_TAGforfurtherdiscussion.']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Whenwe', 'includeonlyhighconfidencealignments,morephrasesareextractedbutmanyoftheseareerroneous.Potentiallythisleadstoapoorestimateofthephraseprob', 'abilities.See #TAUTHOR_TAGforfurtherdiscussion.']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Whenwe', 'includeonlyhighconfidencealignments,morephrasesareextractedbutmanyoftheseareerroneous.Potentiallythisleadstoapoorestimateofthephraseprob', 'abilities.See #TAUTHOR_TAGforfurtherdiscussion.']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'includeonlyhighconfidencealignments,morephrasesareextractedbutmanyoftheseareerroneous.Potentiallythisleadstoapoorestimateofthephraseprob', 'abilities.See #TAUTHOR_TAGforfurtherdiscussion.']",0
"['', 'result', 'ManyresearchersusetheGIZA++softwarepackage #TAUTHOR_TAGasablackbox,selectingIBMModel4asacompromisebetweenalignmentqualityandefficiency.', 'Allofthemodelsareasymmetric(switchingtargetandsourcelanguagesproducesdrasticallydifferentresults)andthesimplermodels(IBMModels1,2,andHMM)donotenforcebijectivity(themajor', '', '']","['', 'resulting', 'ManyresearchersusetheGIZA++softwarepackage #TAUTHOR_TAGasablackbox,selectingIBMModel4asacompromisebetweenalignmentqualityandefficiency.', 'Allofthemodelsareasymmetric(switchingtargetandsourcelanguagesproducesdrasticallydifferentresults)andthesimplermodels(IBMModels1,2,andHMM)donotenforcebijectivity(themajority', '', '']","['', 'result', 'ManyresearchersusetheGIZA++softwarepackage #TAUTHOR_TAGasablackbox,selectingIBMModel4asacompromisebetweenalignmentqualityandefficiency.', 'Allofthemodelsareasymmetric(switchingtargetandsourcelanguagesproducesdrasticallydifferentresults)andthesimplermodels(IBMModels1,2,andHMM)donotenforcebijectivity(themajority', '', '']","['', '', 'ManyresearchersusetheGIZA++softwarepackage #TAUTHOR_TAGasablackbox,selectingIBMModel4asacompromisebetweenalignmentqualityandefficiency.', 'Allofthemodelsareasymmetric(switchingtargetandsourcelanguagesproducesdrasticallydifferentresults)andthesimplermodels(IBMModels1,2,andHMM)donotenforcebijectivity(themajorityofwordstranslatingasasingleword).', '', '']",0
"['projectionusesferencemodifyingthelocalusingthecurrentsettingλ.', 'WeoptimizethedualobjectiveusingthegradientbasedmethodsshowninAlgorithm1.', ""Here11isanoptimizationprecision,ocisastepsizechosenwiththestrongWolfe'srule #TAUTHOR_TAG."", 'β∇(λ)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient(Bert', '']","['projectionusesinferencemodifyingthelocalusingthecurrentsettingλ.', 'WeoptimizethedualobjectiveusingthegradientbasedmethodsshowninAlgorithm1.', ""Here11isanoptimizationprecision,ocisastepsizechosenwiththestrongWolfe'srule #TAUTHOR_TAG."", 'β∇(λ)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient(Bertsekas', '']","['usesonlymodifyingthelocalfactorsusingthecurrentsettingλ.', 'WeoptimizethedualobjectiveusingthegradientbasedmethodsshowninAlgorithm1.', ""Here11isanoptimizationprecision,ocisastepsizechosenwiththestrongWolfe'srule #TAUTHOR_TAG."", 'β∇(λ)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient(Bert', '']","['', 'WeoptimizethedualobjectiveusingthegradientbasedmethodsshowninAlgorithm1.', ""Here11isanoptimizationprecision,ocisastepsizechosenwiththestrongWolfe'srule #TAUTHOR_TAG."", '', '']",5
"['', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b;OchandNey2003),andmorerecentlybytheLEAFmodel #TAUTHOR_TAG.', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '', '', '', '', '', '', '', '', '']","['', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b;OchandNey2003),andmorerecentlybytheLEAFmodel #TAUTHOR_TAG.', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '', '', '', '', '', '', '', '', '']","['', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b;OchandNey2003),andmorerecentlybytheLEAFmodel #TAUTHOR_TAG.', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '', '', '', '', '', '', '', '', '']","['', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b;OchandNey2003),andmorerecentlybytheLEAFmodel #TAUTHOR_TAG.', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '', '', '', '', '', '', '', '', '']",1
['5TheopensourceMoses #TAUTHOR_TAGtoolkitfromwww.statmt.org/moses/.'],['5TheopensourceMoses #TAUTHOR_TAGtoolkitfromwww.statmt.org/moses/.'],['5TheopensourceMoses #TAUTHOR_TAGtoolkitfromwww.statmt.org/moses/.'],['5TheopensourceMoses #TAUTHOR_TAGtoolkitfromwww.statmt.org/moses/.'],5
"['', '', '', '', '', '', '', '', '', 'Figure10showsourresultsfortransferringfromEnglishtoBulgarian(En→Bg)andfromEnglishtoSpanish(En→Es).', 'resultsarebasedonacorpusofmoviesubtitles #TAUTHOR_TAG,andsent,', '']","['', '', '', '', '', '', '', '', '', 'Figure10showsourresultsfortransferringfromEnglishtoBulgarian(En→Bg)andfromEnglishtoSpanish(En→Es).', 'resultsarebasedonacorpusofmoviesubtitles #TAUTHOR_TAG,andsentences,', '']","['', '', '', '', '', '', '', '', '', 'showsourresultsfortransferringfromEnglishtoBulgarian(En→Bg)andfromEnglishtoSpanish(En→Es).', 'resultsarebasedonacorpusofmoviesubtitles #TAUTHOR_TAG,and,', '']","['', '', '', '', '', '', '', '', '', ' #AUTHOR_TAG,wefilteralignmentlinksbetweenwordswithincompatiblePOStags.Figure10showsourresultsfortransferringfromEnglishtoBulgarian(En→Bg)andfromEnglishtoSpanish(En→Es).', '', '']",5
"['', '', 'Wordalignmentsareusedprimarilyforextractingminimaltranslationunitsformachinetranslation(MT)(e.g.,phrases[Koehn,Och,andMarcu2003]andrules[Galleyetal.2004; #TAUTHOR_TAG])aswellasforMTsystemcombination(Matusov,Ueffing,andNey2006).', 'coveryof200']","['', '', 'Wordalignmentsareusedprimarilyforextractingminimaltranslationunitsformachinetranslation(MT)(e.g.,phrases[Koehn,Och,andMarcu2003]andrules[Galleyetal.2004; #TAUTHOR_TAG])aswellasforMTsystemcombination(Matusov,Ueffing,andNey2006).', 'discoveryof']","['', '', 'Wordalignmentsareusedprimarilyforextractingminimaltranslationunitsformachinetranslation(MT)(e.g.,phrases[Koehn,Och,andMarcu2003]andrules[Galleyetal.2004; #TAUTHOR_TAG])aswellasforMTsystemcombination(Matusov,Ueffing,andNey2006).', 'coveryof']","['', '', 'Wordalignmentsareusedprimarilyforextractingminimaltranslationunitsformachinetranslation(MT)(e.g.,phrases[Koehn,Och,andMarcu2003]andrules[Galleyetal.2004; #TAUTHOR_TAG])aswellasforMTsystemcombination(Matusov,Ueffing,andNey2006).', '']",0
"['AnotherpossibilitythatoftenworksbetteristouseMinimumBayes-Risk(MBR)decoding #TAUTHOR_TAG;Liang,Taskar,andKlein2006;Ganchev,andTaskar2007).', 'Usingthisdecodingweincludeanalignmentlinki−jiftheposteriorprobabilitythatisabovesomethreshold.', '', '', '', '', 'deciterbidec', '', '', '']","['AnotherpossibilitythatoftenworksbetteristouseMinimumBayes-Risk(MBR)decoding #TAUTHOR_TAG;Liang,Taskar,andKlein2006;Ganchev,andTaskar2007).', 'Usingthisdecodingweincludeanalignmentlinki−jiftheposteriorprobabilitythatisabovesomethreshold.', '', '', '', '', 'decodingViterbi', '', '', '']","['AnotherpossibilitythatoftenworksbetteristouseMinimumBayes-Risk(MBR)decoding #TAUTHOR_TAG;Liang,Taskar,andKlein2006;Ganchev,andTaskar2007).', 'Usingthisdecodingweincludeanalignmentlinki−jiftheposteriorprobabilitythatisabovesomethreshold.', '', '', '', '', 'iterbidecoding.', '', '', '']","['AnotherpossibilitythatoftenworksbetteristouseMinimumBayes-Risk(MBR)decoding #TAUTHOR_TAG;Liang,Taskar,andKlein2006;Ganchev,andTaskar2007).', 'Usingthisdecodingweincludeanalignmentlinki−jiftheposteriorprobabilitythatwordialignstowordjisabovesomethreshold.', '', '', '', '', '', '', '', '']",5
"['', '', '', '', 'WeusedastandardimplementationofIBMModel4 #TAUTHOR_TAGandbecausechangingtheexistingcodeisnottrivial,wecouldnotusethesamestoppingcriteriontoavoidoverfittingandwearenotabletoproduceprecision/recallcurves.', 'IBMModel4usingdefaultconfigurationofthe']","['', '', '', '', 'WeusedastandardimplementationofIBMModel4 #TAUTHOR_TAGandbecausechangingtheexistingcodeisnottrivial,wecouldnotusethesamestoppingcriteriontoavoidoverfittingandwearenotabletoproduceprecision/recallcurves.', 'IBMModel4usingdefaultconfigurationofthe']","['', '', '', '', 'WeusedastandardimplementationofIBMModel4 #TAUTHOR_TAGandbecausechangingtheexistingcodeisnottrivial,wecouldnotusethesamestoppingcriteriontoavoidoverfittingandwearenotabletoproduceprecision/recallcurves.', 'IBMModel4usingthedefaultconfigurationofthe']","['', '', '', '', 'WeusedastandardimplementationofIBMModel4 #TAUTHOR_TAGandbecausechangingtheexistingcodeisnottrivial,wecouldnotusethesamestoppingcriteriontoavoidoverfittingandwearenotabletoproduceprecision/recallcurves.', 'WetrainedIBMModel4usingthedefaultconfigurationofthe']",5
"['', '', '', 'theirimportancehasgrownfarbmachinetranslationand200);discoveryofparaphrases(BannardandCallison-Burch2005);andjointunsupervisedPOSandparserinductionacrosslanguages #TAUTHOR_TAG.']","['', '', '', 'theirimportancehasgrownfarbeyondmachinetranslationand2009);discoveryofparaphrases(BannardandCallison-Burch2005);andjointunsupervisedPOSandparserinductionacrosslanguages #TAUTHOR_TAG.']","['', '', '', 'theirimportancehasgrownfarbmachinetranslationand);discoveryofparaphrases(BannardandCallison-Burch2005);andjointunsupervisedPOSandparserinductionacrosslanguages #TAUTHOR_TAG.']","['', '', '', '']",4
"['Thedirectionalnatureofthegenerativemodelsusedtorecoverwordalignmentsconflictswiththeirinterpretationastranslations.', 'Inweseethatthechoiceofwhichlanguageissourceversustargetmattersandchangesthemistakesmadebythemodel(thefirstrowofpanelsinFigure1).', 'Thestandardapproachistotraintwomodelsindependentlyandthenintersecttheirpredictions #TAUTHOR_TAG.', 'However,weshowthatitismuchbettertotraintwodirectionalmodelsconcurrently,couplingtheirposteriordistributionsoveralignmentstoapproximatelyagree.', 'z)(source-target)z', '', '', '']","['Thedirectionalnatureofthegenerativemodelsusedtorecoverwordalignmentsconflictswiththeirinterpretationastranslations.', 'Inweseethatthechoiceofwhichlanguageissourceversustargetmattersandchangesthemistakesmadebythemodel(thefirstrowofpanelsinFigure1).', 'Thestandardapproachistotraintwomodelsindependentlyandthenintersecttheirpredictions #TAUTHOR_TAG.', 'However,weshowthatitismuchbettertotraintwodirectionalmodelsconcurrently,couplingtheirposteriordistributionsoveralignmentstoapproximatelyagree.', 'z)(source-target)z', '', '', '']","['Thedirectionalnatureofthegenerativemodelsusedtorecoverwordalignmentsconflictswiththeirinterpretationastranslations.', 'Inweseethatthechoiceofwhichlanguageissourceversustargetmattersandchangesthemistakesmadebythemodel(thefirstrowofpanelsinFigure1).', 'Thestandardapproachistotraintwomodelsindependentlyandthenintersecttheirpredictions #TAUTHOR_TAG.', 'However,weshowthatitismuchbettertotraintwodirectionalmodelsconcurrently,couplingtheirposteriordistributionsoveralignmentstoapproximatelyagree.', ')(source-target)', '', '', '']","['Thedirectionalnatureofthegenerativemodelsusedtorecoverwordalignmentsconflictswiththeirinterpretationastranslations.', 'Inpractice,weseethatthechoiceofwhichlanguageissourceversustargetmattersandchangesthemistakesmadebythemodel(thefirstrowofpanelsinFigure1).', 'Thestandardapproachistotraintwomodelsindependentlyandthenintersecttheirpredictions #TAUTHOR_TAG.', 'However,weshowthatitismuchbettertotraintwodirectionalmodelsconcurrently,couplingtheirposteriordistributionsoveralignmentstoapproximatelyagree.', '', '', '', '']",1
