token_context,word_context,seg_context,sent_cotext,label
"['theirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001;Hwaetal.2005;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases #TAUTHOR_TAG;andjointunsupervisedPOSandparserinductionacrosslanguages(']","['theirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001;Hwaetal.2005;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases #TAUTHOR_TAG;andjointunsupervisedPOSandparserinductionacrosslanguages(Snyder']","['theirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001;Hwaetal.2005;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases #TAUTHOR_TAG;andjointunsupervisedPOSandparserinductionacrosslanguages(']","['', 'Buttheirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001;Hwaetal.2005;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases #TAUTHOR_TAG;andjointunsupervisedPOSandparserinductionacrosslanguages(SnyderandBarzilay2008)']",4
"['', 'Here,PV(A)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient #TAUTHOR_TAG;forequalityconstraintswithslack,weuseconjugategradient(NocedalandWright1999),notingthatwhenA=0,theobjectiveisnotdifferentiable.', '']","['', 'Here,PV(A)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient #TAUTHOR_TAG;forequalityconstraintswithslack,weuseconjugategradient(NocedalandWright1999),notingthatwhenA=0,theobjectiveisnotdifferentiable.', '']","['', 'Here,PV(A)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient #TAUTHOR_TAG;forequalityconstraintswithslack,weuseconjugategradient(NocedalandWright1999),notingthatwhenA=0,theobjectiveisnotdifferentiable.', '']","['', 'Here,PV(A)representsanascentdirectionchosenasfollows:Forinequalityconstraints,itistheprojectedgradient #TAUTHOR_TAG;forequalityconstraintswithslack,weuseconjugategradient(NocedalandWright1999),notingthatwhenA=0,theobjectiveisnotdifferentiable.', '']",5
"['Whenwe', 'includeonlyhighconfidencealignments,morephrasesareextractedbutmanyoftheseareerroneous.Potentiallythisleadstoapoorestimateofthephraseprob', 'abilities.See #TAUTHOR_TAGforfurtherdiscussion']","['Whenwe', 'includeonlyhighconfidencealignments,morephrasesareextractedbutmanyoftheseareerroneous.Potentiallythisleadstoapoorestimateofthephraseprob', 'abilities.See #TAUTHOR_TAGforfurtherdiscussion']","['Whenwe', 'includeonlyhighconfidencealignments,morephrasesareextractedbutmanyoftheseareerroneous.Potentiallythisleadstoapoorestimateofthephraseprob', 'abilities.See #TAUTHOR_TAGforfurtherdiscussion']","['', 'includeonlyhighconfidencealignments,morephrasesareextractedbutmanyoftheseareerroneous.Potentiallythisleadstoapoorestimateofthephraseprob', 'abilities.See #TAUTHOR_TAGforfurtherdiscussion']",0
"['', 'ManyresearchersusetheGIZA++softwarepackage #TAUTHOR_TAGasablackbox,selectingIBMModel4asacompromisebetweenalignmentqualityandefficiency.', 'Allofthemodelsareasymmetric(switchingtargetandsourcelanguagesproducesdrasticallydifferentresults)andthesimplermodels(IBMModels1,2,andHMM)donotenforcebijectivity(themajor']","['', 'ManyresearchersusetheGIZA++softwarepackage #TAUTHOR_TAGasablackbox,selectingIBMModel4asacompromisebetweenalignmentqualityandefficiency.', 'Allofthemodelsareasymmetric(switchingtargetandsourcelanguagesproducesdrasticallydifferentresults)andthesimplermodels(IBMModels1,2,andHMM)donotenforcebijectivity(themajority']","['', 'ManyresearchersusetheGIZA++softwarepackage #TAUTHOR_TAGasablackbox,selectingIBMModel4asacompromisebetweenalignmentqualityandefficiency.', 'Allofthemodelsareasymmetric(switchingtargetandsourcelanguagesproducesdrasticallydifferentresults)andthesimplermodels(IBMModels1,2,andHMM)donotenforcebijectivity(themajority']","['', 'ManyresearchersusetheGIZA++softwarepackage #TAUTHOR_TAGasablackbox,selectingIBMModel4asacompromisebetweenalignmentqualityandefficiency.', 'Allofthemodelsareasymmetric(switchingtargetandsourcelanguagesproducesdrasticallydifferentresults)andthesimplermodels(IBMModels1,2,andHMM)donotenforcebijectivity(themajorityofwordstranslatingasasingleword).', '']",0
"['λ.', 'WeoptimizethedualobjectiveusingthegradientbasedmethodsshowninAlgorithm1.', ""Here11isanoptimizationprecision,ocisastepsizechosenwiththestrongWolfe'srule #TAUTHOR_TAG."", '']","['λ.', 'WeoptimizethedualobjectiveusingthegradientbasedmethodsshowninAlgorithm1.', ""Here11isanoptimizationprecision,ocisastepsizechosenwiththestrongWolfe'srule #TAUTHOR_TAG."", '']","['λ.', 'WeoptimizethedualobjectiveusingthegradientbasedmethodsshowninAlgorithm1.', ""Here11isanoptimizationprecision,ocisastepsizechosenwiththestrongWolfe'srule #TAUTHOR_TAG."", '']","['', 'WeoptimizethedualobjectiveusingthegradientbasedmethodsshowninAlgorithm1.', ""Here11isanoptimizationprecision,ocisastepsizechosenwiththestrongWolfe'srule #TAUTHOR_TAG."", '']",5
"['', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b;OchandNey2003),andmorerecentlybytheLEAFmodel #TAUTHOR_TAG.', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '']","['', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b;OchandNey2003),andmorerecentlybytheLEAFmodel #TAUTHOR_TAG.', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '']","['', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b;OchandNey2003),andmorerecentlybytheLEAFmodel #TAUTHOR_TAG.', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '']","['', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b;OchandNey2003),andmorerecentlybytheLEAFmodel #TAUTHOR_TAG.', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '']",1
['TheopensourceMoses #TAUTHOR_TAGtoolkitfromwww.statmt.org/moses/'],['TheopensourceMoses #TAUTHOR_TAGtoolkitfromwww.statmt.org/moses/'],['TheopensourceMoses #TAUTHOR_TAGtoolkitfromwww.statmt.org/moses/'],['TheopensourceMoses #TAUTHOR_TAGtoolkitfromwww.statmt.org/moses/'],5
"['Figure10showsourresultsfortransferringfromEnglishtoBulgarian(En→Bg)andfromEnglishtoSpanish(En→Es).', 'resultsarebasedonacorpusofmoviesubtitles #TAUTHOR_TAG,and']","['Figure10showsourresultsfortransferringfromEnglishtoBulgarian(En→Bg)andfromEnglishtoSpanish(En→Es).', 'resultsarebasedonacorpusofmoviesubtitles #TAUTHOR_TAG,and']","['showsourresultsfortransferringfromEnglishtoBulgarian(En→Bg)andfromEnglishtoSpanish(En→Es).', 'resultsarebasedonacorpusofmoviesubtitles #TAUTHOR_TAG,and']",[' #TAUTHOR_TAG'],5
"['', 'Wordalignmentsareusedprimarilyforextractingminimaltranslationunitsformachinetranslation(MT)(e.g.,phrases[Koehn,Och,andMarcu2003]andrules[Galleyetal.2004; #TAUTHOR_TAG])aswellasforMTsystemcombination(Matusov,Ueffing,andNey2006).', '']","['', 'Wordalignmentsareusedprimarilyforextractingminimaltranslationunitsformachinetranslation(MT)(e.g.,phrases[Koehn,Och,andMarcu2003]andrules[Galleyetal.2004; #TAUTHOR_TAG])aswellasforMTsystemcombination(Matusov,Ueffing,andNey2006).', '']","['', 'Wordalignmentsareusedprimarilyforextractingminimaltranslationunitsformachinetranslation(MT)(e.g.,phrases[Koehn,Och,andMarcu2003]andrules[Galleyetal.2004; #TAUTHOR_TAG])aswellasforMTsystemcombination(Matusov,Ueffing,andNey2006).', '']","['', 'Wordalignmentsareusedprimarilyforextractingminimaltranslationunitsformachinetranslation(MT)(e.g.,phrases[Koehn,Och,andMarcu2003]andrules[Galleyetal.2004; #TAUTHOR_TAG])aswellasforMTsystemcombination(Matusov,Ueffing,andNey2006).', '']",0
"['possibilitythatoftenworksbetteristouseMinimumBayes-Risk(MBR)decoding #TAUTHOR_TAG;Liang,Taskar,andKlein2006;Ganchev,andTaskar2007).', 'Usingthisdecodingweincludeanalignmentlinki−jiftheposteriorprobabilitythat']","['possibilitythatoftenworksbetteristouseMinimumBayes-Risk(MBR)decoding #TAUTHOR_TAG;Liang,Taskar,andKlein2006;Ganchev,andTaskar2007).', 'Usingthisdecodingweincludeanalignmentlinki−jiftheposteriorprobabilitythat']","['possibilitythatoftenworksbetteristouseMinimumBayes-Risk(MBR)decoding #TAUTHOR_TAG;Liang,Taskar,andKlein2006;Ganchev,andTaskar2007).', 'Usingthisdecodingweincludeanalignmentlinki−jiftheposteriorprobabilitythat']","['possibilitythatoftenworksbetteristouseMinimumBayes-Risk(MBR)decoding #TAUTHOR_TAG;Liang,Taskar,andKlein2006;Ganchev,andTaskar2007).', 'Usingthisdecodingweincludeanalignmentlinki−jiftheposteriorprobabilitythatwordialignstowordjisabovesomethreshold.', '']",5
"['', 'WeusedastandardimplementationofIBMModel4 #TAUTHOR_TAGandbecausechangingtheexistingcodeisnottrivial,wecouldnotusethesamestoppingcriteriontoavoidoverfittingandwearenotabletoproduceprecision/recallcurves.', '']","['', 'WeusedastandardimplementationofIBMModel4 #TAUTHOR_TAGandbecausechangingtheexistingcodeisnottrivial,wecouldnotusethesamestoppingcriteriontoavoidoverfittingandwearenotabletoproduceprecision/recallcurves.', '']","['', 'WeusedastandardimplementationofIBMModel4 #TAUTHOR_TAGandbecausechangingtheexistingcodeisnottrivial,wecouldnotusethesamestoppingcriteriontoavoidoverfittingandwearenotabletoproduceprecision/recallcurves.', '']","['', 'WeusedastandardimplementationofIBMModel4 #TAUTHOR_TAGandbecausechangingtheexistingcodeisnottrivial,wecouldnotusethesamestoppingcriteriontoavoidoverfittingandwearenotabletoproduceprecision/recallcurves.', 'WetrainedIBMModel4usingthedefaultconfigurationof']",5
[');discoveryofparaphrases(BannardandCallison-Burch2005);andjointunsupervisedPOSandparserinductionacrosslanguages #TAUTHOR_TAG'],['2009);discoveryofparaphrases(BannardandCallison-Burch2005);andjointunsupervisedPOSandparserinductionacrosslanguages #TAUTHOR_TAG'],[');discoveryofparaphrases(BannardandCallison-Burch2005);andjointunsupervisedPOSandparserinductionacrosslanguages #TAUTHOR_TAG'],[' #TAUTHOR_TAG'],4
"['weseethatthechoiceofwhichlanguageissourceversustargetmattersandchangesthemistakesmadebythemodel(thefirstrowofpanelsinFigure1).', 'Thestandardapproachistotraintwomodelsindependentlyandthenintersecttheirpredictions #TAUTHOR_TAG.', 'However,weshowthatitismuchbettertotraintwodirectionalmodelsconcurrently,couplingtheirposteriordistributionsoveralignmentstoapproximatelyagree.', '']","['weseethatthechoiceofwhichlanguageissourceversustargetmattersandchangesthemistakesmadebythemodel(thefirstrowofpanelsinFigure1).', 'Thestandardapproachistotraintwomodelsindependentlyandthenintersecttheirpredictions #TAUTHOR_TAG.', 'However,weshowthatitismuchbettertotraintwodirectionalmodelsconcurrently,couplingtheirposteriordistributionsoveralignmentstoapproximatelyagree.', '']","['weseethatthechoiceofwhichlanguageissourceversustargetmattersandchangesthemistakesmadebythemodel(thefirstrowofpanelsinFigure1).', 'Thestandardapproachistotraintwomodelsindependentlyandthenintersecttheirpredictions #TAUTHOR_TAG.', 'However,weshowthatitismuchbettertotraintwodirectionalmodelsconcurrently,couplingtheirposteriordistributionsoveralignmentstoapproximatelyagree.', '']","['directionalnatureofthegenerativemodelsusedtorecoverwordalignmentsconflictswiththeirinterpretationastranslations.', 'Inpractice,weseethatthechoiceofwhichlanguageissourceversustargetmattersandchangesthemistakesmadebythemodel(thefirstrowofpanelsinFigure1).', 'Thestandardapproachistotraintwomodelsindependentlyandthenintersecttheirpredictions #TAUTHOR_TAG.', 'However,weshowthatitismuchbettertotraintwodirectionalmodelsconcurrently,couplingtheirposteriordistributionsoveralignmentstoapproximatelyagree.', '']",1
"['', 'EMmaximizesG(0)viablock-coordinateascentonalowerboundF(q,0)usinganauxiliarydistributionoverthelatentvariablesq(z|x,y) #TAUTHOR_TAG']","['andRubin1977).', 'EMmaximizesG(0)viablock-coordinateascentonalowerboundF(q,0)usinganauxiliarydistributionoverthelatentvariablesq(z|x,y) #TAUTHOR_TAG']","['in1977).', 'EMmaximizesG(0)viablock-coordinateascentonalowerboundF(q,0)usinganauxiliarydistributionoverthelatentvariablesq(z|x,y) #TAUTHOR_TAG']","['', 'EMmaximizesG(0)viablock-coordinateascentonalowerboundF(q,0)usinganauxiliarydistributionoverthelatentvariablesq(z|x,y) #TAUTHOR_TAG']",5
"['oftendonotcorrespondtosensiblealignments.', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b; #TAUTHOR_TAG,andmorerecentlybytheLEAFmodel(FraserandMarcu2007).', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '']","['learnedoftendonotcorrespondtosensiblealignments.', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b; #TAUTHOR_TAG,andmorerecentlybytheLEAFmodel(FraserandMarcu2007).', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '']","['learnedoftendonotcorrespondtosensiblealignments.', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b; #TAUTHOR_TAG,andmorerecentlybytheLEAFmodel(FraserandMarcu2007).', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '']","['', 'Onesolutiontothisproblemistoaddmorecomplexitytothemodeltobetterreflectthetranslationprocess.', 'ThisistheapproachtakenbyIBMModels4+(Brownetal.1993b; #TAUTHOR_TAG,andmorerecentlybytheLEAFmodel(FraserandMarcu2007).', 'Unfortunately,thesechangesmakethemodelsprobabilisticallydeficientandintractable,requiringapproximationsandheuristiclearningandinferencepronetosearcherrors.', '']",1
"['ideaofintroducingconstraintsoveramodeltobetterguidethelearningprocesshasappearedbefore.', 'Inthecontextofwordalignment, #TAUTHOR_TAGuseastate-durationHMMinordertomodelword-to-phrasetranslations.', 'ThefertilityofeachsourcewordisimplicitlyencodedinthedurationsoftheHMMstates.', '']","['ideaofintroducingconstraintsoveramodeltobetterguidethelearningprocesshasappearedbefore.', 'Inthecontextofwordalignment, #TAUTHOR_TAGuseastate-durationHMMinordertomodelword-to-phrasetranslations.', 'ThefertilityofeachsourcewordisimplicitlyencodedinthedurationsoftheHMMstates.', '']","['ideaofintroducingconstraintsoveramodeltobetterguidethelearningprocesshasappearedbefore.', 'Inthecontextofwordalignment, #TAUTHOR_TAGuseastate-durationHMMinordertomodelword-to-phrasetranslations.', 'ThefertilityofeachsourcewordisimplicitlyencodedinthedurationsoftheHMMstates.', '']","['ideaofintroducingconstraintsoveramodeltobetterguidethelearningprocesshasappearedbefore.', 'Inthecontextofwordalignment, #TAUTHOR_TAGuseastate-durationHMMinordertomodelword-to-phrasetranslations.', 'ThefertilityofeachsourcewordisimplicitlyencodedinthedurationsoftheHMMstates.', '']",0
"['whereastheEnâ\x86\x92Esresultsarebasedonacorpusofparliamentaryproceedings #TAUTHOR_TAG.', '']","['whereastheEnâ\x86\x92Esresultsarebasedonacorpusofparliamentaryproceedings #TAUTHOR_TAG.', '']","['whereastheEnâ\x86\x92Esresultsarebasedonacorpusofparliamentaryproceedings #TAUTHOR_TAG.', '']","['', ' #AUTHOR_TAG,wefilteralignmentlinksbetweenwordswithincompatiblePOStags.Figure10showsourresultsfortransferringfromEnglishtoBulgarian(En→Bg)andfromEnglishtoSpanish(En→Es).', 'resultsarebasedonacorpusofmoviesubtitles(Tiedemann2007),andareconsequentlyshortersentences,whereastheEnâ\x86\x92Esresultsarebasedonacorpusofparliamentaryproceedings #TAUTHOR_TAG.', 'WeseeinFigure10thatforbothdomains,themodelstrainedusingposteriorregularizationperformbetterthanthebaselinemodeltrainedusingEM']",5
"['', 'Weincludeapointinthefinalalignmentiftheaverageoftheposteriorsunderthetwomodelsforthatpointisaboveathreshold.', 'Thisheuristiciscalledsoftunion #TAUTHOR_TAG.', 'Figure8showsthePrecision/RecallcurvesaftersymmetrizationfortheEn-Frcorpus.', 'Theposteriorregularization-trainedmodelsstillperformedbetter,butthedifferencesgetsmallerafterdoingthesym']","['', 'Weincludeapointinthefinalalignmentiftheaverageoftheposteriorsunderthetwomodelsforthatpointisaboveathreshold.', 'Thisheuristiciscalledsoftunion #TAUTHOR_TAG.', 'Figure8showsthePrecision/RecallcurvesaftersymmetrizationfortheEn-Frcorpus.', 'Theposteriorregularization-trainedmodelsstillperformedbetter,butthedifferencesgetsmallerafterdoingthesymmetrization.', '']","['', 'Weincludeapointinthefinalalignmentiftheaverageoftheposteriorsunderthetwomodelsforthatpointisaboveathreshold.', 'Thisheuristiciscalledsoftunion #TAUTHOR_TAG.', 'Figure8showsthePrecision/RecallcurvesaftersymmetrizationfortheEn-Frcorpus.', 'Theposteriorregularization-trainedmodelsstillperformedbetter,butthedifferencesgetsmallerafterdoingthesymmetrization.', '']","['', 'Weincludeapointinthefinalalignmentiftheaverageoftheposteriorsunderthetwomodelsforthatpointisaboveathreshold.', 'Thisheuristiciscalledsoftunion #TAUTHOR_TAG.', 'Figure8showsthePrecision/RecallcurvesaftersymmetrizationfortheEn-Frcorpus.', 'Theposteriorregularization-trainedmodelsstillperformedbetter,butthedifferencesgetsmallerafterdoingthesymmetrization.', '']",5
"['', 'Buttheirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001; #TAUTHOR_TAG;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases(Bann']","['', 'Buttheirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001; #TAUTHOR_TAG;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases(Bannard']","['', 'Buttheirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001; #TAUTHOR_TAG;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases(Bann']","['', 'Buttheirimportancehasgrownfarbeyondmachinetranslation:forinstance,transferringannotationsbetweenlanguages(YarowskyandNgai2001; #TAUTHOR_TAG;Ganchev,Gillenwater,andTaskar2009);discoveryofparaphrases(BannardandCallison-Burch2005);andjointunsupervisedPOSandparserinductionacrosslanguages(SnyderandBarzilay2008)']",4
