CC,label
"explicitly not only enables the linguist to express only the relevant things , but also allows a more compact representation of lexical rules where explicit framing would require the rules to be split up ( #AUTHOR_TAG )  .</s>",0
. As shown in #AUTHOR_TAG  this is a well-motivated convention since it avoids splitting up lexical rules to transfer the specifications that must be preserved for different lexical entries .</s>,4
The elimination of redundant nondeterminism is based on Unfold/Fold transformation techniques ( #AUTHOR_TAG )  . 29,5
mann 1993; Oliva 1994; Frank 1994; #AUTHOR_TAG  ;,1
31). A similar method is included in PATR-II ( #AUTHOR_TAG )  and can be used to encode lexical rules as binary relations in the CUF system ( Dorre and Eisele 1991 ; Done and Dorna 1993b ) or the TFS system ( Emele and Zajac 1990 ; Emele 1994 ) .,1
be used to encode lexical rules as binary relations in the CUF system ( Dorre and Eisele 1991 ; Done and Dorna 1993b ) or the TFS system ( Emele and Zajac 1990 ; #AUTHOR_TAG )  . The,1
". Two formalizations of lexical rules as used by HPSG linguists have been proposed , the meta-level lexical rules ( MLRs ; Calcagno 1995 ; #AUTHOR_TAG )  and the . lexical rules (DLRs; Meurers 1995). 5",0
ation in lexical entries was implemented in Prolog by the authors in cooperation with Dieter Martini for the ConTroll system ( Gerdemann and #AUTHOR_TAG  ;,5
"fit into this formal setup. Two formalizations of lexical rules as used by HPSG linguists have been proposed , the meta-level lexical rules ( MLRs ; #AUTHOR_TAG  ; Calcagno and Pollard 1995 ) and the . lexical rules (DLRs;",0
".html 1 This is, for example , the case for all proposals working with verbal lexical entries that raise the arguments of a verbal complement ( #AUTHOR_TAG )  that also use lexical rules such as the Complement Extraction Lexical Rule (Pollard and Sag 1994) or the Complement Cliticization Lexical Rule (Miller and Sag 1993) to operate on those raised elements.",0
"A common computational treatment of lexical rules adopted , for example , in the ALE system ( #AUTHOR_TAG )  consists of computing the transitive closure of the base lexical entries under lexical rule application at compile-time . While this provides a front-end to include lexical rules in the grammars, it has the disadvantage that the generalizations captured by lexical rules are not used for computation.",1
"A logic that provides the formal architecture required by Pollard and Sag ( 1994 )  was defined by #AUTHOR_TAG  , 1994 ) . The formal language of King allows",0
"The elimination of redundant nondeterminism is based on Unfold/Fold transformation techniques ( Tamaki and Sato 1984 ) .29 The unfolding transformation is also referred to as partial execution , for example , by #AUTHOR_TAG  .",0
can be used to encode lexical rules as binary relations in the CUF system ( Dorre and Eisele 1991 ; Done and Dorna 1993b ) or the TFS system ( #AUTHOR_TAG  ; Emele 1994 ) .,1
"This description can then be given the standard set-theoretical interpretation of #AUTHOR_TAG  , 1994 ) .",0
ne 1992; Riehemann 1993 ; #AUTHOR_TAG  ; Frank 1994 ;,1
<s> 11 #AUTHOR_TAG  proposes to unify these two steps by including an update operator in the description language.</s>,0
32 In certain cases an extension of the constraint language with named disjunctions or contexted constraints ( #AUTHOR_TAG  ; Eisele and Dorre 1990 ;,0
<s> The powerful mechanism of lexical rules ( #AUTHOR_TAG )  has been used in many natural language processing systems . In this section we briefly discuss some of the more prominent approaches and compare them with the treatment proposed in this paper.</s>,0
"]). This idea of preserving properties can be considered an instance of the well-known frame problem in AT ( #AUTHOR_TAG )  , and we will therefore refer to the specifications left implicit by the linguist as the frame specification , or simply frame , of a lexical rule .",1
"Using an accumulator passing technique ( #AUTHOR_TAG )  , we ensure that upon execution of a call to the interaction predicate q_1 a new lexical entry is derived as the result of successive application of a number of lexical rules .",5
"15 #AUTHOR_TAG  show that the question of whether the application criterion of lexical rules should be a subsumption or a unification test is an important question deserving of more attention . We here assume unification as the application criterion, which formally corresponds to",0
pecification (Kathol 1994; Krieger and Nerbonne 1992; #AUTHOR_TAG  ; Oliva 1994 ;,1
ne 1992; Riehemann 1993 ; Oliva 1994 ; #AUTHOR_TAG  ;,1
"To avoid confusion, we will only use the terminology introduced in the text. 4 This interpretation of the signature is sometimes referred to as closed world ( Gerdemann and #AUTHOR_TAG  ; Gerdemann 1995 ) .",0
that raise the arguments of a verbal complement ( Hinrichs and Nakazawa 1989 ) that also use lexical rules such as the Complement Extraction Lexical Rule ( Pollard and Sag 1994 ) or the Complement Cliticization Lexical Rule ( #AUTHOR_TAG )  to operate on those raised elements . Also an analysis treating adjunct extraction via lexical rules (van,0
"16 A linguistic example based on the signature given by #AUTHOR_TAG  would be a lexical rule deriving predicative signs from nonpredicative ones, i.e., changing the PRD value of substantive signs from - to +, much like the lexical rule for NPs given by Pollard and Sag (1994, p. 360",0
". The computational treatment of lexical rules proposed can be seen as an extension to the principled method discussed by Gotz and #AUTHOR_TAG  , 1996 , 1997b ) for encoding the main building block of HPSG grammars -- the implicative constraints -- as a logic program .</s>",2
"Lexical rules have not gone unchallenged as a mechanism for expressing generaliza- tions over lexical information. In a number of proposals , lexical generalizations are captured using lexical underspecification ( #AUTHOR_TAG  ; Krieger and Ner",1
1992 ; Riehemann 1993 ; Oliva 1994 ; Frank 1994; Opalka 1995 ; #AUTHOR_TAG )  . The lexical entries,1
that raise the arguments of a verbal complement (Hinrichs and Nakazawa 1989) that also use lexical rules such as the Complement Extraction Lexical Rule ( #AUTHOR_TAG )  or the Complement Cliticization Lexical Rule (Miller and Sag 1993) to operate on those raised elements.,0
"Based on the research results reported in #AUTHOR_TAG  , 1996 ) , we propose a new computational treatment of lexical rules that overcomes these short- comings and results in a more efficient processing of lexical rules as used in HPSG . We developed a compiler that takes as its",4
