CC,label
"time there are those in the network who resist such changes (HՂkansson & Ford, 2002) . Management decision-making in this context is affected by managers' interpretations of the available information at a particular point in time (#AUTHOR_TAG , Gadde, HՂkansson, & Snehota, 2003)  also referred to as sensemaking ",4
"for change (Lundgren, 1992)  and an inherent feature of a network (#AUTHOR_TAG, Salmi, & Havila, 1999) . This duality has been defined as coalescence and dissemination of networks (HՂkansson & ",2
"makers. Reviewing recent research on business networks and network change, the paper addresses the existing shortcoming in the literature with regard to a systematic understanding of change perceptions (#AUTHOR_TAG  & T�_rnroos, 2005), and develops the concept of network change as well as an operationalization for the comparison of actor's perceptions. This allows for a detailed conceptualisation of the dimensions of time (past, present and future changes) and space (change at actor, dyad or network level). The concept of network pictures is used as a conceptual tool to operationalize these dimensions. We",1
"Companies are seen to interact based on their perceptions of the relevant network and their subjective sensemaking of the logic and exchange mechanisms relating to these activities, resources, and actors (Ford et al., 2003;#AUTHOR_TAG, Rohrmus, & Ramos, 2006) . This causes webs of interconnections and interdependencies to form between companies, which make networking activities contingent on other actors and the interactions between them HՂkansson & ",5
"ller & Rajala, 2007) . These complex networks have been researched using different approaches. For example, strategic research has looked at strategic groups, either as defined by objective characteristics (McNamara, Deephouse, & Luce, 2003;Porter, 1985)  or delineated by a shared understanding of different companies (#AUTHOR_TAG, Stubbart, & Ramaprasad, 2001;Reger & Palmer, 1996) . While this research tradition looks at structures of competition between related companies, the channel management or supply chain literature treats each individual business relationship as a separate entity, arguing that companies have to respond appropriately to changes in their business environment ",1
"a particular point in time (Ford, Gadde, HՂkansson, & Snehota, 2003)  also referred to as sensemaking (#AUTHOR_TAG , 1979(Weick, , 1995. However, changes, and managers' perceptions of such changes, can vary across a business network as change perceptions are idiosyncratic to the individual actor. A systematic way of comparing and contrasting managers' perceptions of their surrounding network, will",4
"A number of reasons for such critical events have been suggested. Senior personnel changes in organisations; shifts in organisational structures; changes in strategy; as well as acquisitions, mergers and bankruptcies can all cause such change (Halinen et al., 1999;#AUTHOR_TAG, Henneberg, & Mouzas, 2007) .</s>",1
"95 (see also M�_ller, 2010) as well as sociopsychological theories of cognitive cycles (#AUTHOR_TAG , 1967(Neisser, , 1976, network change must be seen in relation to how actors perceive their network.",1
"Namara, Deephouse, & Luce, 2003;Porter, 1985)  or delineated by a shared understanding of different companies (Osborne, Stubbart, & Ramaprasad, 2001;Reger & Palmer, 1996) . While this research tradition looks at structures of competition between related companies, the channel management or supply chain literature treats each individual business relationship as a separate entity, arguing that companies have to respond appropriately to changes in their business environment (Achrol, Reve, & Stern, 1983;#AUTHOR_TAG , 1974;Stern & Reve, 1980) . Business",2
", HՂkansson, Snehota, & Waluszewski, 2008) . Further, comparing different actors' ascriptions of the explanatory mechanisms is important because companies adapt to perceived changes through interactions based on their understanding or anticipation of the changing environment (#AUTHOR_TAG  & Falkenberg, 1989;Reger & Palmer, 1996) .</s>",2
"behaviour (Bogner & Thomas, 1993;Osborne et al., 2001) . However, comparing the perceptions of multiple actors, specifically the time and space specificity of change, remains an under-researched area (#AUTHOR_TAG , Gadde, HՂkansson, Snehota, & Waluszewski, 2008) .",2
"change). Such an analysis provides a flexible and continuous process of altering categories and finding increasingly suitable interpretations as the material is analysed (#AUTHOR_TAG , 2004;Piekkari, Plakoyiannaki, & Welch, 2010) .</s>",5
"the integrated analytical framework of network change). Such an analysis provides a flexible and continuous process of altering categories and finding increasingly suitable interpretations as the material is analysed (King, 2004;#AUTHOR_TAG, Plakoyiannaki, & Welch, 2010) .</s>",1
"established actor bonds, resource ties and activity patterns. #AUTHOR_TAG  and Salmi (2000)  for instance found that mergers triggered a range of changes in connected relationships. Sim",2
", strategic research has looked at strategic groups, either as defined by objective characteristics (McNamara, Deephouse, & Luce, 2003;Porter, 1985)  or delineated by a shared understanding of different companies (Osborne, Stubbart, & Ramaprasad, 2001;#AUTHOR_TAG  & Palmer, 1996) . While this research tradition looks at structures of competition between related companies, the channel management or supply chain literature treats each individual business relationship as a separate entity, arguing that companies have to respond appropriately to changes in",1
